"date","month","week","word","target","n","type","bing_lexicon","afinn_lexicon"
2017-09-26,2017-09-01,2017-09-24,"dallas","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"disrespected","nfl",1,"unigram",NA,-2
2017-09-26,2017-09-01,2017-09-24,"dropped","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"entire","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"football","nfl",2,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"game","nfl",2,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"heard","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"knees","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"loudest","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"nfl","nfl",2,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"night","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"people","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"ratings","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"starts","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"talk","john mccain",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"team","nfl",1,"unigram",NA,NA
2017-09-26,2017-09-01,2017-09-24,"tune","nfl",1,"unigram",NA,NA
2017-09-27,2017-09-01,2017-09-24,"anti","facebook",1,"unigram",NA,-1
2017-09-27,2017-09-01,2017-09-24,"anti","the media",1,"unigram",NA,-1
2017-09-27,2017-09-01,2017-09-24,"anti","the new york times",1,"unigram",NA,-1
2017-09-27,2017-09-01,2017-09-24,"anti","washington post",1,"unigram",NA,-1
2017-09-27,2017-09-01,2017-09-24,"collusion","facebook",1,"unigram","negative",NA
2017-09-27,2017-09-01,2017-09-24,"collusion","the media",1,"unigram","negative",NA
2017-09-27,2017-09-01,2017-09-24,"collusion","the new york times",1,"unigram","negative",NA
2017-09-27,2017-09-01,2017-09-24,"collusion","washington post",1,"unigram","negative",NA
2017-09-27,2017-09-01,2017-09-24,"fake","the media",1,"unigram","negative",-3
2017-09-27,2017-09-01,2017-09-24,"fake","the new york times",1,"unigram","negative",-3
2017-09-27,2017-09-01,2017-09-24,"fake","washington post",1,"unigram","negative",-3
2017-09-27,2017-09-01,2017-09-24,"news","the media",1,"unigram",NA,NA
2017-09-27,2017-09-01,2017-09-24,"news","the new york times",1,"unigram",NA,NA
2017-09-27,2017-09-01,2017-09-24,"news","washington post",1,"unigram",NA,NA
2017-09-27,2017-09-01,2017-09-24,"trump","facebook",1,"unigram","positive",NA
2017-09-27,2017-09-01,2017-09-24,"trump","the media",1,"unigram","positive",NA
2017-09-27,2017-09-01,2017-09-24,"trump","the new york times",1,"unigram","positive",NA
2017-09-27,2017-09-01,2017-09-24,"trump","washington post",1,"unigram","positive",NA
2017-09-28,2017-09-01,2017-09-24,"cuts","democrats",1,"unigram",NA,-1
2017-09-28,2017-09-01,2017-09-24,"elections","democrats",1,"unigram",NA,NA
2017-09-28,2017-09-01,2017-09-24,"massive","democrats",1,"unigram",NA,NA
2017-09-28,2017-09-01,2017-09-24,"tax","democrats",1,"unigram",NA,NA
2017-09-28,2017-09-01,2017-09-24,"win","democrats",1,"unigram","positive",4
2017-09-30,2017-09-01,2017-09-24,"ability","carmen yulin cruz",1,"unigram",NA,2
2017-09-30,2017-09-01,2017-09-24,"complaints","carmen yulin cruz",1,"unigram","negative",NA
2017-09-30,2017-09-01,2017-09-24,"credit","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"deserve","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"disparage","cnn",1,"unigram","negative",-2
2017-09-30,2017-09-01,2017-09-24,"disparage","nbc",1,"unigram","negative",-2
2017-09-30,2017-09-01,2017-09-24,"efforts","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"fair","cnn",1,"unigram","positive",2
2017-09-30,2017-09-01,2017-09-24,"fair","nbc",1,"unigram","positive",2
2017-09-30,2017-09-01,2017-09-24,"fake","cnn",1,"unigram","negative",-3
2017-09-30,2017-09-01,2017-09-24,"fake","nbc",1,"unigram","negative",-3
2017-09-30,2017-09-01,2017-09-24,"fake","the media",3,"unigram","negative",-3
2017-09-30,2017-09-01,2017-09-24,"fakenews","the media",2,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"juan","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"leadership","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"louder","carmen yulin cruz",1,"unigram","negative",NA
2017-09-30,2017-09-01,2017-09-24,"mayor","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"news","cnn",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"news","nbc",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"news","the media",3,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"overtime","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"people","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"poor","carmen yulin cruz",1,"unigram","negative",-2
2017-09-30,2017-09-01,2017-09-24,"puerto","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"r's","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"recovery","carmen yulin cruz",1,"unigram","positive",NA
2017-09-30,2017-09-01,2017-09-24,"responders","cnn",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"responders","nbc",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"results","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"rico","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"san","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"shame","the media",1,"unigram","negative",-2
2017-09-30,2017-09-01,2017-09-24,"soldiers","the media",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"speak","carmen yulin cruz",1,"unigram",NA,NA
2017-09-30,2017-09-01,2017-09-24,"spirit","the media",1,"unigram",NA,1
2017-10-01,2017-10-01,2017-10-01,"energy","rex tillerson",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"fake","the media",1,"unigram","negative",-3
2017-10-01,2017-10-01,2017-10-01,"ingrates","puerto ricans",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"motivated","puerto ricans",1,"unigram","positive",2
2017-10-01,2017-10-01,2017-10-01,"negotiate","rex tillerson",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"news","the media",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"politically","puerto ricans",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"rex","rex tillerson",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"rocket","kim jong un",2,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"rocket","rex tillerson",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"save","rex tillerson",1,"unigram",NA,2
2017-10-01,2017-10-01,2017-10-01,"time","rex tillerson",1,"unigram",NA,NA
2017-10-01,2017-10-01,2017-10-01,"wasting","rex tillerson",1,"unigram","negative",-2
2017-10-04,2017-10-01,2017-10-01,"america","nbc news",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"apology","nbc news",1,"unigram",NA,-1
2017-10-04,2017-10-01,2017-10-01,"cnn","nbc news",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"control","the media",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"disgrace","nbc news",1,"unigram","negative",-2
2017-10-04,2017-10-01,2017-10-01,"dishonest","nbc news",1,"unigram","negative",-2
2017-10-04,2017-10-01,2017-10-01,"fake","the media",2,"unigram","negative",-3
2017-10-04,2017-10-01,2017-10-01,"fakenews","nbc news",2,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"issue","nbc news",1,"unigram","negative",NA
2017-10-04,2017-10-01,2017-10-01,"matter","the media",1,"unigram",NA,1
2017-10-04,2017-10-01,2017-10-01,"news","the media",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"ratings","nbc news",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"reporting","nbc news",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"speak","the media",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"truth","the media",1,"unigram",NA,NA
2017-10-04,2017-10-01,2017-10-01,"write","the media",1,"unigram",NA,NA
2017-10-05,2017-10-01,2017-10-01,"fake","nbc news",1,"unigram","negative",-3
2017-10-05,2017-10-01,2017-10-01,"fake","the media",2,"unigram","negative",-3
2017-10-05,2017-10-01,2017-10-01,"low","nbc news",1,"unigram",NA,NA
2017-10-05,2017-10-01,2017-10-01,"networks","the media",1,"unigram",NA,NA
2017-10-05,2017-10-01,2017-10-01,"news","nbc news",2,"unigram",NA,NA
2017-10-05,2017-10-01,2017-10-01,"news","the media",1,"unigram",NA,NA
2017-10-05,2017-10-01,2017-10-01,"reporting","nbc news",1,"unigram",NA,NA
2017-10-05,2017-10-01,2017-10-01,"standards","nbc news",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"13","ralph northam",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"cities","ralph northam",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"fighting","ralph northam",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"gangs","ralph northam",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"killer","ralph northam",1,"unigram","negative",NA
2017-10-06,2017-10-01,2017-10-01,"ms","ralph northam",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"sanctuary","ralph northam",1,"unigram",NA,NA
2017-10-06,2017-10-01,2017-10-01,"violent","ralph northam",1,"unigram","negative",-3
2017-10-07,2017-10-01,2017-10-01,"anti","late night television hosts",1,"unigram",NA,-1
2017-10-07,2017-10-01,2017-10-01,"badly","obamacare",1,"unigram","negative",-3
2017-10-07,2017-10-01,2017-10-01,"broken","obamacare",1,"unigram","negative",-1
2017-10-07,2017-10-01,2017-10-01,"coverage","the media",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"dealing","late night television hosts",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"democrats","late night television hosts",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"inaccurate","nbc news",1,"unigram","negative",NA
2017-10-07,2017-10-01,2017-10-01,"knowingly","nbc news",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"material","late night television hosts",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"premiums","obamacare",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"repetitive","late night television hosts",1,"unigram","negative",NA
2017-10-07,2017-10-01,2017-10-01,"reporting","nbc news",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"sided","the media",1,"unigram",NA,NA
2017-10-07,2017-10-01,2017-10-01,"trump","late night television hosts",1,"unigram","positive",NA
2017-10-07,2017-10-01,2017-10-01,"unfunny","late night television hosts",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"agenda","bob corker",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"begged","bob corker",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"country","kneeling nfl players",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"deal","bob corker",2,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"disrespecting","kneeling nfl players",1,"unigram","negative",NA
2017-10-08,2017-10-01,2017-10-08,"dropped","bob corker",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"election","bob corker",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"endorse","bob corker",1,"unigram","positive",2
2017-10-08,2017-10-01,2017-10-08,"guts","bob corker",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"horrendous","bob corker",1,"unigram","negative",-3
2017-10-08,2017-10-01,2017-10-08,"horrendous","iran deal",1,"unigram","negative",-3
2017-10-08,2017-10-01,2017-10-08,"iran","bob corker",2,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"negative","bob corker",1,"unigram","negative",-2
2017-10-08,2017-10-01,2017-10-08,"responsible","bob corker",1,"unigram",NA,2
2017-10-08,2017-10-01,2017-10-08,"run","bob corker",1,"unigram",NA,NA
2017-10-08,2017-10-01,2017-10-08,"voice","bob corker",1,"unigram",NA,NA
2017-10-09,2017-10-01,2017-10-08,"country","kneeling nfl players",1,"unigram",NA,NA
2017-10-09,2017-10-01,2017-10-08,"disrespect","kneeling nfl players",1,"unigram","negative",-2
2017-10-10,2017-10-01,2017-10-08,"act","congress",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"anthem","nfl",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"badly","espn",1,"unigram","negative",-3
2017-10-10,2017-10-01,2017-10-08,"badly","jemele hill",1,"unigram","negative",-3
2017-10-10,2017-10-01,2017-10-08,"bob","bob corker",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"borders","democrats",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"breaks","nfl",1,"unigram","negative",NA
2017-10-10,2017-10-01,2017-10-08,"care","democrats",1,"unigram",NA,2
2017-10-10,2017-10-01,2017-10-08,"country","nfl",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"disrespecting","nfl",1,"unigram","negative",NA
2017-10-10,2017-10-01,2017-10-08,"espn","espn",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"espn","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"failing","the new york times",1,"unigram","negative",-2
2017-10-10,2017-10-01,2017-10-08,"flag","nfl",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"fool","bob corker",1,"unigram","negative",-2
2017-10-10,2017-10-01,2017-10-08,"healthcare","congress",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"hill","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"industry","espn",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"industry","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"jemele","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"liddle","bob corker",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"massive","nfl",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"mike","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"ratings","espn",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"ratings","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"safety","democrats",1,"unigram",NA,1
2017-10-10,2017-10-01,2017-10-08,"secure","democrats",1,"unigram","positive",2
2017-10-10,2017-10-01,2017-10-08,"sound","bob corker",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"talk","espn",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"talk","jemele hill",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"tanked","espn",2,"unigram","negative",NA
2017-10-10,2017-10-01,2017-10-08,"tanked","jemele hill",2,"unigram","negative",NA
2017-10-10,2017-10-01,2017-10-08,"tax","nfl",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"time","nfl",1,"unigram",NA,NA
2017-10-10,2017-10-01,2017-10-08,"u.s.a","democrats",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"bad","nbc news",1,"unigram","negative",-3
2017-10-11,2017-10-01,2017-10-08,"borders","democrats",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"challenge","nbc news",1,"unigram",NA,-1
2017-10-11,2017-10-01,2017-10-08,"cnn","nbc news",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"country","nbc news",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"crime","democrats",1,"unigram","negative",-3
2017-10-11,2017-10-01,2017-10-08,"demean","nbc news",1,"unigram","negative",NA
2017-10-11,2017-10-01,2017-10-08,"dishonest","the media",1,"unigram","negative",-2
2017-10-11,2017-10-01,2017-10-08,"fake","nbc news",2,"unigram","negative",-3
2017-10-11,2017-10-01,2017-10-08,"fake","the media",2,"unigram","negative",-3
2017-10-11,2017-10-01,2017-10-08,"fiction","nbc news",1,"unigram","negative",NA
2017-10-11,2017-10-01,2017-10-08,"increases","democrats",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"license","nbc news",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"massive","democrats",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"nbc","nbc news",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"news","nbc news",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"news","the media",2,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"producing","democrats",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"pure","nbc news",1,"unigram","positive",NA
2017-10-11,2017-10-01,2017-10-08,"soft","democrats",1,"unigram","positive",NA
2017-10-11,2017-10-01,2017-10-08,"story","nbc news",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"story","the media",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"tax","democrats",1,"unigram",NA,NA
2017-10-11,2017-10-01,2017-10-08,"totally","the media",1,"unigram",NA,NA
2017-10-12,2017-10-01,2017-10-08,"challenged","the media",1,"unigram",NA,NA
2017-10-12,2017-10-01,2017-10-08,"demean","the media",1,"unigram","negative",NA
2017-10-12,2017-10-01,2017-10-08,"denigrate","the media",1,"unigram","negative",NA
2017-10-12,2017-10-01,2017-10-08,"disaster","puerto rico infrastructure",1,"unigram","negative",-2
2017-10-12,2017-10-01,2017-10-08,"distorted","the media",1,"unigram","negative",-2
2017-10-12,2017-10-01,2017-10-08,"fake","the media",1,"unigram","negative",-3
2017-10-12,2017-10-01,2017-10-08,"hatred","the media",1,"unigram","negative",NA
2017-10-12,2017-10-01,2017-10-08,"hurricanes","puerto rico infrastructure",1,"unigram",NA,NA
2017-10-12,2017-10-01,2017-10-08,"licenses","the media",1,"unigram",NA,NA
2017-10-12,2017-10-01,2017-10-08,"partisan","the media",1,"unigram","negative",NA
2017-10-12,2017-10-01,2017-10-08,"revoked","the media",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"beware","nbc news",1,"unigram","negative",NA
2017-10-13,2017-10-01,2017-10-08,"broken","obamacare",1,"unigram","negative",-1
2017-10-13,2017-10-01,2017-10-08,"cnn","nbc news",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"crime","democrats",1,"unigram","negative",-3
2017-10-13,2017-10-01,2017-10-08,"disgusting","nbc news",1,"unigram","negative",-3
2017-10-13,2017-10-01,2017-10-08,"dishonest","nbc news",1,"unigram","negative",-2
2017-10-13,2017-10-01,2017-10-08,"fake","the media",1,"unigram","negative",-3
2017-10-13,2017-10-01,2017-10-08,"fakenews","nbc news",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"fighting","democrats",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"hard","democrats",1,"unigram","negative",-1
2017-10-13,2017-10-01,2017-10-08,"imploding","obamacare",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"left","democrats",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"mess","obamacare",1,"unigram","negative",-2
2017-10-13,2017-10-01,2017-10-08,"news","the media",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"recognizable","democrats",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"sanctuary","democrats",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"viewers","nbc news",1,"unigram",NA,NA
2017-10-13,2017-10-01,2017-10-08,"worse","nbc news",1,"unigram","negative",-3
2017-10-14,2017-10-01,2017-10-08,"causing","obamacare",1,"unigram",NA,NA
2017-10-14,2017-10-01,2017-10-08,"grief","obamacare",1,"unigram","negative",-2
2017-10-14,2017-10-01,2017-10-08,"tragedy","obamacare",1,"unigram","negative",-2
2017-10-15,2017-10-01,2017-10-15,"failing","the new york times",1,"unigram","negative",-2
2017-10-16,2017-10-01,2017-10-15,"crooked","hillary clinton",1,"unigram","negative",NA
2017-10-16,2017-10-01,2017-10-15,"increase","democrats",1,"unigram",NA,1
2017-10-16,2017-10-01,2017-10-15,"obstruct","democrats",1,"unigram","negative",NA
2017-10-16,2017-10-01,2017-10-15,"taxes","democrats",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"chance","obamacare",1,"unigram",NA,2
2017-10-17,2017-10-01,2017-10-15,"fake","the media",1,"unigram","negative",-3
2017-10-17,2017-10-01,2017-10-15,"fiction","abc news",1,"unigram","negative",NA
2017-10-17,2017-10-01,2017-10-15,"fiction","cbs",1,"unigram","negative",NA
2017-10-17,2017-10-01,2017-10-15,"fiction","cnn",1,"unigram","negative",NA
2017-10-17,2017-10-01,2017-10-15,"fiction","nbc news",1,"unigram","negative",NA
2017-10-17,2017-10-01,2017-10-15,"fiction","the media",1,"unigram","negative",NA
2017-10-17,2017-10-01,2017-10-15,"news","the media",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"product","obamacare",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"writers","abc news",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"writers","cbs",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"writers","cnn",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"writers","nbc news",1,"unigram",NA,NA
2017-10-17,2017-10-01,2017-10-15,"writers","the media",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"action","frederica wilson",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"action","nfl",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"clinton","james comey",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"country","kneeling nfl players",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"crooked","hillary clinton",1,"unigram","negative",NA
2017-10-18,2017-10-01,2017-10-15,"died","frederica wilson",1,"unigram","negative",-3
2017-10-18,2017-10-01,2017-10-15,"disrespect","kneeling nfl players",1,"unigram","negative",-2
2017-10-18,2017-10-01,2017-10-15,"fabricated","frederica wilson",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"hillary","james comey",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"increases","democrats",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"leaked","james comey",1,"unigram",NA,-1
2017-10-18,2017-10-01,2017-10-15,"lied","james comey",1,"unigram","negative",-2
2017-10-18,2017-10-01,2017-10-15,"proof","frederica wilson",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"protected","james comey",1,"unigram",NA,1
2017-10-18,2017-10-01,2017-10-15,"sad","frederica wilson",1,"unigram","negative",-2
2017-10-18,2017-10-01,2017-10-15,"soldier","frederica wilson",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"talk","nfl",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"tax","democrats",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"total","kneeling nfl players",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"totally","frederica wilson",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"totally","james comey",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"vote","democrats",1,"unigram",NA,NA
2017-10-18,2017-10-01,2017-10-15,"wife","frederica wilson",1,"unigram",NA,NA
2017-10-19,2017-10-01,2017-10-15,"fake","the media",1,"unigram","negative",-3
2017-10-20,2017-10-01,2017-10-15,"call","frederica wilson",1,"unigram",NA,NA
2017-10-20,2017-10-01,2017-10-15,"crazy","the media",1,"unigram","negative",-2
2017-10-20,2017-10-01,2017-10-15,"fake","the media",1,"unigram","negative",-3
2017-10-20,2017-10-01,2017-10-15,"lie","frederica wilson",1,"unigram","negative",NA
2017-10-20,2017-10-01,2017-10-15,"news","the media",1,"unigram",NA,NA
2017-10-20,2017-10-01,2017-10-15,"personal","frederica wilson",1,"unigram",NA,NA
2017-10-20,2017-10-01,2017-10-15,"secretly","frederica wilson",1,"unigram",NA,NA
2017-10-20,2017-10-01,2017-10-15,"total","frederica wilson",1,"unigram",NA,NA
2017-10-20,2017-10-01,2017-10-15,"wacky","frederica wilson",1,"unigram",NA,NA
2017-10-21,2017-10-01,2017-10-15,"crooked","hillary clinton",1,"unigram","negative",NA
2017-10-21,2017-10-01,2017-10-15,"democrat","frederica wilson",1,"unigram",NA,NA
2017-10-21,2017-10-01,2017-10-15,"fake","the media",3,"unigram","negative",-3
2017-10-21,2017-10-01,2017-10-15,"killing","frederica wilson",1,"unigram","negative",-3
2017-10-21,2017-10-01,2017-10-15,"news","the media",3,"unigram",NA,NA
2017-10-21,2017-10-01,2017-10-15,"party","frederica wilson",1,"unigram",NA,NA
2017-10-21,2017-10-01,2017-10-15,"wacky","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"action","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"cred","the media",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"dems","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"disaster","frederica wilson",1,"unigram","negative",-2
2017-10-22,2017-10-01,2017-10-22,"fabricate","the media",1,"unigram","negative",NA
2017-10-22,2017-10-01,2017-10-22,"fake","the media",1,"unigram","negative",-3
2017-10-22,2017-10-01,2017-10-22,"gift","frederica wilson",1,"unigram",NA,2
2017-10-22,2017-10-01,2017-10-22,"giving","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"lost","the media",1,"unigram","negative",-3
2017-10-22,2017-10-01,2017-10-22,"news","the media",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"party","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"republican","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"stories","the media",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"vote","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"wacky","frederica wilson",1,"unigram",NA,NA
2017-10-22,2017-10-01,2017-10-22,"watch","frederica wilson",1,"unigram",NA,NA
2017-10-23,2017-10-01,2017-10-22,"country","kneeling nfl players",1,"unigram",NA,NA
2017-10-23,2017-10-01,2017-10-22,"disrespect","kneeling nfl players",1,"unigram","negative",-2
2017-10-23,2017-10-01,2017-10-22,"flag","kneeling nfl players",1,"unigram",NA,NA
